,Unnamed: 0,Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
1688,1688,of:0000000000000001,Port#:1,2544,139276,6454218,2749,166,0,0,0,0,137,8186,2632158,171,5,0,0,0,0,1,263111,6433572,263111,6433572,263111,True,0,8,7251,7157,-1,TCP-SYN,Attack
1689,1689,of:0000000000000001,Port#:2,475,12615682,6338162,541,166,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,7251,7157,-1,TCP-SYN,Attack
1690,1690,of:0000000000000001,Port#:3,946,25240583,50002,589,166,0,0,0,0,75,2626974,3558,45,5,0,0,0,0,3,0,0,0,0,0,True,0,8,7251,7157,-1,TCP-SYN,Attack
1691,1691,of:0000000000000001,Port#:4,3176,6483589,18930008,671,166,0,0,0,0,100,5740,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,8,7251,7157,-1,TCP-SYN,Attack
1692,1692,of:0000000000000002,Port#:1,918,25229099,12657162,942,166,0,0,0,0,68,2495148,3426,43,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2090,2026,-1,TCP-SYN,Attack
1693,1693,of:0000000000000002,Port#:2,589,50002,25240583,946,166,0,0,0,0,43,3426,2495704,72,5,0,0,0,0,2,630370,6303702,630370,6303702,630370,True,0,6,2090,2026,-1,TCP-SYN,Attack
1694,1694,of:0000000000000007,Port#:1,144,19328,19396,141,166,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,5,4290,4186,-1,TCP-SYN,Attack
1695,1695,of:0000000000000007,Port#:2,1067,25248530,6469390,2972,166,0,0,0,0,4,556,5740,100,4,0,0,0,0,2,518,129870,518,129870,518,True,0,5,4290,4186,-1,TCP-SYN,Attack
1696,1696,of:0000000000000007,Port#:3,2961,6468734,25248640,1065,166,0,0,0,0,100,5740,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,5,4290,4186,-1,TCP-SYN,Attack
1697,1697,of:0000000000000008,Port#:1,148,19496,12634428,614,166,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,7440,7331,-1,TCP-SYN,Attack
1698,1698,of:0000000000000008,Port#:2,1065,25248640,6468788,2962,166,0,0,0,0,4,556,5740,100,5,0,0,0,0,2,469,129870,469,129870,469,True,0,6,7440,7331,-1,TCP-SYN,Attack
1699,1699,of:0000000000000008,Port#:3,5532,12901767,19454,147,166,0,0,0,0,202,11252,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,7440,7331,-1,TCP-SYN,Attack
1700,1700,of:0000000000000005,Port#:1,671,18930008,6483589,3176,166,0,0,0,0,4,556,5740,100,5,0,0,0,0,1,469,129870,469,129870,469,True,0,5,4538,4433,-1,TCP-SYN,Attack
1701,1701,of:0000000000000005,Port#:2,546,6338296,19496,148,166,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,4538,4433,-1,TCP-SYN,Attack
1702,1702,of:0000000000000005,Port#:3,367,34519,19496,148,166,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,5,4538,4433,-1,TCP-SYN,Attack
1703,1703,of:0000000000000006,Port#:1,2851,6461041,12633882,601,166,0,0,0,0,100,5740,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,3962,3860,-1,TCP-SYN,Attack
1704,1704,of:0000000000000006,Port#:2,148,19496,34519,367,166,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,3962,3860,-1,TCP-SYN,Attack
1705,1705,of:0000000000000006,Port#:3,614,12634428,19496,148,166,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,3962,3860,-1,TCP-SYN,Attack
1706,1706,of:0000000000000009,Port#:1,2850,6460987,34797,369,166,0,0,0,0,100,5740,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,6179,6075,-1,TCP-SYN,Attack
1707,1707,of:0000000000000009,Port#:2,150,19774,19228,137,166,0,0,0,0,4,556,556,4,5,0,0,0,0,3,972,6569758,972,6569758,972,True,0,6,6179,6075,-1,TCP-SYN,Attack
1708,1708,of:0000000000000009,Port#:3,150,19884,12901777,5536,166,0,0,0,0,4,560,11248,202,5,0,0,0,0,4,0,0,0,0,0,True,0,6,6179,6075,-1,TCP-SYN,Attack
1709,1709,of:000000000000000c,Port#:1,3069,12755693,6478997,3140,176,0,0,0,0,98,5292,5572,100,5,0,0,0,0,1,529,6450282,529,6450282,529,True,0,6,7926,7828,-1,TCP-SYN,Attack
1710,1710,of:000000000000000c,Port#:2,637,6335345,25242489,969,176,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,7926,7828,-1,TCP-SYN,Attack
1711,1711,of:000000000000000c,Port#:3,3948,31700174,12643075,727,176,0,0,0,0,100,5570,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,7926,7828,-1,TCP-SYN,Attack
1712,1712,of:000000000000000c,Port#:4,157,20650,6486777,3254,176,0,0,0,0,2,278,5572,100,5,0,0,0,0,4,529,6450418,529,6450418,529,True,0,6,7926,7828,-1,TCP-SYN,Attack
1713,1713,of:000000000000000a,Port#:1,5784,12903783,12923283,5922,176,0,0,0,0,191,10314,10594,193,5,0,0,0,0,1,1031,6590440,1031,6590440,1031,True,0,10,12275,12181,-1,TCP-SYN,Attack
1714,1714,of:000000000000000a,Port#:2,12,996,20856,158,176,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,10,12275,12181,-1,TCP-SYN,Attack
1715,1715,of:000000000000000a,Port#:3,267,28061,19226392,6089,176,0,0,0,0,44,3327,2636993,264,5,0,0,0,0,3,0,0,0,0,0,True,0,10,12275,12181,-1,TCP-SYN,Attack
1716,1716,of:000000000000000a,Port#:4,5922,12923119,20766,157,176,0,0,0,0,193,10592,280,2,5,0,0,0,0,5,0,0,0,0,0,True,0,10,12275,12181,-1,TCP-SYN,Attack
1717,1717,of:000000000000000b,Port#:1,189,6304641,28545,270,176,0,0,0,0,71,2626399,3329,44,5,0,0,0,0,1,0,0,0,0,0,True,0,6,607,547,-1,TCP-SYN,Attack
1718,1718,of:000000000000000b,Port#:2,270,28497,6324193,331,176,0,0,0,0,44,3329,2626679,73,5,0,0,0,0,2,315147,6303353,315147,6303353,315147,True,0,6,607,547,-1,TCP-SYN,Attack
1719,1719,of:0000000000000003,Port#:1,12,996,20462,156,176,0,0,0,0,0,0,278,2,4,0,0,0,0,1,0,0,0,0,0,True,0,6,2464,2372,-1,TCP-SYN,Attack
1720,1720,of:0000000000000003,Port#:2,981,18941908,25256393,1175,176,0,0,0,0,42,3049,2626677,73,4,0,0,0,0,2,0,0,0,0,0,True,0,6,2464,2372,-1,TCP-SYN,Attack
1721,1721,of:0000000000000003,Port#:3,358,34533,12633989,597,176,0,0,0,0,2,278,278,2,4,0,0,0,0,3,0,0,0,0,0,True,0,6,2464,2372,-1,TCP-SYN,Attack
1722,1722,of:0000000000000003,Port#:4,973,25242420,28103,268,176,0,0,0,0,73,2626677,3327,44,4,0,0,0,0,4,337,7615,337,7615,337,True,0,6,2464,2372,-1,TCP-SYN,Attack
1723,1723,of:0000000000000004,Port#:1,3220,12775772,19994,146,176,0,0,0,0,96,5354,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,7,4400,4289,-1,TCP-SYN,Attack
1724,1724,of:0000000000000004,Port#:2,268,28103,25242420,973,176,0,0,0,0,43,3261,2495407,70,5,0,0,0,0,2,0,0,0,0,0,True,0,7,4400,4289,-1,TCP-SYN,Attack
1725,1725,of:0000000000000004,Port#:3,781,18938143,6479746,3158,176,0,0,0,0,70,2495407,8337,137,5,0,0,0,0,3,840,147637,840,147637,840,True,0,7,4400,4289,-1,TCP-SYN,Attack
1726,1726,of:0000000000000001,Port#:1,2730,149320,6465138,2942,176,0,0,0,0,93,5022,5300,95,5,0,0,0,0,1,502,6443724,502,6443724,502,True,0,8,7646,7552,-1,TCP-SYN,Attack
1727,1727,of:0000000000000001,Port#:2,475,12615682,6339038,548,176,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,8,7646,7552,-1,TCP-SYN,Attack
1728,1728,of:0000000000000001,Port#:3,952,25241417,50878,596,176,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,8,7646,7552,-1,TCP-SYN,Attack
1729,1729,of:0000000000000001,Port#:4,3368,6494467,18930884,678,176,0,0,0,0,95,5300,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,8,7646,7552,-1,TCP-SYN,Attack
1730,1730,of:0000000000000002,Port#:1,918,25229099,12658038,949,176,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2103,2039,-1,TCP-SYN,Attack
1731,1731,of:0000000000000002,Port#:2,596,50878,25241417,952,176,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,6303702,0,6303702,0,True,0,6,2103,2039,-1,TCP-SYN,Attack
1732,1732,of:0000000000000007,Port#:1,150,20162,20272,148,176,0,0,0,0,2,278,278,2,4,0,0,0,0,1,0,0,0,0,0,True,0,5,4504,4400,-1,TCP-SYN,Attack
1733,1733,of:0000000000000007,Port#:2,1074,25249406,6480364,3166,176,0,0,0,0,2,278,5354,96,4,0,0,0,0,2,502,140022,502,140022,502,True,0,5,4504,4400,-1,TCP-SYN,Attack
1734,1734,of:0000000000000007,Port#:3,3155,6479708,25249474,1071,176,0,0,0,0,96,5354,278,2,4,0,0,0,0,3,0,0,0,0,0,True,0,5,4504,4400,-1,TCP-SYN,Attack
1735,1735,of:0000000000000008,Port#:1,268,28103,18938731,795,176,0,0,0,0,43,3261,2495407,70,5,0,0,0,0,1,0,0,0,0,0,True,0,8,8136,8027,-1,TCP-SYN,Attack
1736,1736,of:0000000000000008,Port#:2,1071,25249474,6479708,3155,176,0,0,0,0,2,278,5300,95,5,0,0,0,0,2,502,140022,502,140022,502,True,0,8,8136,8027,-1,TCP-SYN,Attack
1737,1737,of:0000000000000008,Port#:3,6091,19226500,28061,267,176,0,0,0,0,261,2505723,3261,43,5,0,0,0,0,3,337,7615,337,7615,337,True,0,8,8136,8027,-1,TCP-SYN,Attack
1738,1738,of:0000000000000005,Port#:1,678,18930884,6494521,3369,176,0,0,0,0,2,278,5354,96,4,0,0,0,0,1,502,140022,502,140022,502,True,0,5,4754,4649,-1,TCP-SYN,Attack
1739,1739,of:0000000000000005,Port#:2,553,6339172,20372,155,176,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,5,4754,4649,-1,TCP-SYN,Attack
1740,1740,of:0000000000000005,Port#:3,374,35395,20372,155,176,0,0,0,0,2,278,278,2,4,0,0,0,0,4,0,0,0,0,0,True,0,5,4754,4649,-1,TCP-SYN,Attack
1741,1741,of:0000000000000006,Port#:1,3157,6479692,18938143,781,176,0,0,0,0,136,8283,2495407,70,5,0,0,0,0,1,0,0,0,0,0,True,0,7,4465,4363,-1,TCP-SYN,Attack
1742,1742,of:0000000000000006,Port#:2,155,20372,35395,374,176,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,7,4465,4363,-1,TCP-SYN,Attack
1743,1743,of:0000000000000006,Port#:3,795,18938731,28103,268,176,0,0,0,0,70,2495407,3261,43,5,0,0,0,0,3,337,7615,337,7615,337,True,0,7,4465,4363,-1,TCP-SYN,Attack
1744,1744,of:0000000000000009,Port#:1,3043,6471907,35673,376,176,0,0,0,0,95,5300,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,6590,6486,-1,TCP-SYN,Attack
1745,1745,of:0000000000000009,Port#:2,157,20650,20062,143,176,0,0,0,0,2,278,278,2,5,0,0,0,0,3,1031,6590440,1031,6590440,1031,True,0,6,6590,6486,-1,TCP-SYN,Attack
1746,1746,of:0000000000000009,Port#:3,157,20766,12923119,5922,176,0,0,0,0,2,280,10592,193,5,0,0,0,0,4,0,0,0,0,0,True,0,6,6590,6486,-1,TCP-SYN,Attack
1747,1747,of:000000000000000c,Port#:1,12,1016,12889,93,96,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,0,0,0,0,True,0,4,281,186,-1,TCP-SYN,Attack
1748,1748,of:000000000000000c,Port#:2,11,926,12889,93,96,0,0,0,0,0,0,280,2,4,0,0,0,0,2,0,0,0,0,0,True,0,4,281,186,-1,TCP-SYN,Attack
1749,1749,of:000000000000000c,Port#:3,90,12603,12667,90,96,0,0,0,0,2,278,280,2,4,0,0,0,0,3,0,0,0,0,0,True,0,4,281,186,-1,TCP-SYN,Attack
1750,1750,of:000000000000000c,Port#:4,91,12645,12709,91,96,0,0,0,0,2,278,280,2,4,0,0,0,0,4,0,0,0,0,0,True,0,4,281,186,-1,TCP-SYN,Attack
1751,1751,of:000000000000000a,Port#:1,11,926,12889,93,96,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1580,1485,-1,TCP-SYN,Attack
1752,1752,of:000000000000000a,Port#:2,11,926,12799,92,96,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1580,1485,-1,TCP-SYN,Attack
1753,1753,of:000000000000000a,Port#:3,746,47991,47929,743,96,0,0,0,0,97,5408,5410,97,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1580,1485,-1,TCP-SYN,Attack
1754,1754,of:000000000000000a,Port#:4,91,12645,12709,91,96,0,0,0,0,2,278,280,2,5,0,0,0,0,5,518,34884,518,34884,518,True,0,6,1580,1485,-1,TCP-SYN,Attack
1755,1755,of:000000000000000b,Port#:1,666,36272,47823,744,96,0,0,0,0,95,5130,5410,97,4,0,0,0,0,1,518,34884,518,34884,518,True,0,6,1486,1423,-1,TCP-SYN,Attack
1756,1756,of:000000000000000b,Port#:2,746,48055,47733,743,96,0,0,0,0,97,5410,5410,97,4,0,0,0,0,2,518,34884,518,34884,518,True,0,6,1486,1423,-1,TCP-SYN,Attack
1757,1757,of:0000000000000003,Port#:1,11,926,12589,92,96,0,0,0,0,0,0,278,2,4,0,0,0,0,1,0,0,0,0,0,True,0,8,3540,3452,-1,TCP-SYN,Attack
1758,1758,of:0000000000000003,Port#:2,1605,90170,12693297,1809,96,0,0,0,0,282,16603,6181227,344,4,0,0,0,0,2,605019,12416515,605019,12416515,605019,True,0,8,3540,3452,-1,TCP-SYN,Attack
1759,1759,of:0000000000000003,Port#:3,1156,12658181,66181,1026,96,0,0,0,0,249,6176097,11751,189,4,0,0,0,0,3,0,0,0,0,0,True,0,8,3540,3452,-1,TCP-SYN,Attack
1760,1760,of:0000000000000003,Port#:4,745,47949,47755,745,96,0,0,0,0,97,5408,5408,97,5,0,0,0,0,4,518,34884,518,34884,518,True,0,8,3540,3452,-1,TCP-SYN,Attack
1761,1761,of:0000000000000004,Port#:1,90,12603,12645,91,96,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1648,1542,-1,TCP-SYN,Attack
1762,1762,of:0000000000000004,Port#:2,744,47701,47895,744,96,0,0,0,0,97,5408,5408,97,5,0,0,0,0,2,518,34884,518,34884,518,True,0,6,1648,1542,-1,TCP-SYN,Attack
1763,1763,of:0000000000000004,Port#:3,742,47811,47937,745,96,0,0,0,0,97,5408,5408,97,5,0,0,0,0,3,518,34884,518,34884,518,True,0,6,1648,1542,-1,TCP-SYN,Attack
1764,1764,of:0000000000000001,Port#:1,12,1012,12735,92,96,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,283,196,-1,TCP-SYN,Attack
1765,1765,of:0000000000000001,Port#:2,12,1012,12735,92,96,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,283,196,-1,TCP-SYN,Attack
1766,1766,of:0000000000000001,Port#:3,90,12603,12687,92,96,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,283,196,-1,TCP-SYN,Attack
1767,1767,of:0000000000000001,Port#:4,90,12603,12645,91,96,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,283,196,-1,TCP-SYN,Attack
1768,1768,of:0000000000000002,Port#:1,1078,12646590,66675,1032,96,0,0,0,0,248,6175873,11805,190,5,0,0,0,0,1,1147,52163,1147,52163,1147,True,0,6,2143,2085,-1,TCP-SYN,Attack
1769,1769,of:0000000000000002,Port#:2,92,12687,12603,90,96,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2143,2085,-1,TCP-SYN,Attack
1770,1770,of:0000000000000007,Port#:1,90,12603,12603,90,96,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,353,248,-1,TCP-SYN,Attack
1771,1771,of:0000000000000007,Port#:2,91,12645,12645,91,96,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,353,248,-1,TCP-SYN,Attack
1772,1772,of:0000000000000007,Port#:3,90,12603,12603,90,96,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,353,248,-1,TCP-SYN,Attack
1773,1773,of:0000000000000008,Port#:1,745,47937,47895,744,96,0,0,0,0,97,5408,5408,97,5,0,0,0,0,1,518,34884,518,34884,518,True,0,6,1651,1557,-1,TCP-SYN,Attack
1774,1774,of:0000000000000008,Port#:2,90,12603,12603,90,96,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1651,1557,-1,TCP-SYN,Attack
1775,1775,of:0000000000000008,Port#:3,742,47875,47937,745,96,0,0,0,0,97,5410,5408,97,5,0,0,0,0,3,518,34884,518,34884,518,True,0,6,1651,1557,-1,TCP-SYN,Attack
1776,1776,of:0000000000000005,Port#:1,91,12645,12603,90,96,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,358,259,-1,TCP-SYN,Attack
1777,1777,of:0000000000000005,Port#:2,90,12409,12645,91,96,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,358,259,-1,TCP-SYN,Attack
1778,1778,of:0000000000000005,Port#:3,91,12645,12645,91,96,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,358,259,-1,TCP-SYN,Attack
1779,1779,of:0000000000000006,Port#:1,746,47991,47865,743,96,0,0,0,0,97,5408,5408,97,5,0,0,0,0,1,518,34884,518,34884,518,True,0,6,1652,1549,-1,TCP-SYN,Attack
1780,1780,of:0000000000000006,Port#:2,91,12645,12645,91,96,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1652,1549,-1,TCP-SYN,Attack
1781,1781,of:0000000000000006,Port#:3,745,47949,47991,746,96,0,0,0,0,97,5408,5408,97,5,0,0,0,0,3,518,34884,518,34884,518,True,0,6,1652,1549,-1,TCP-SYN,Attack
1782,1782,of:0000000000000009,Port#:1,91,12645,12645,91,96,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,355,264,-1,TCP-SYN,Attack
1783,1783,of:0000000000000009,Port#:2,91,12645,12561,89,96,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,355,264,-1,TCP-SYN,Attack
1784,1784,of:0000000000000009,Port#:3,91,12709,12645,91,96,0,0,0,0,2,280,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,355,264,-1,TCP-SYN,Attack
1785,1785,of:000000000000000c,Port#:1,175,6303420,20803,204,106,0,0,0,0,161,6302288,7312,106,5,0,0,0,0,1,575,5754,575,5754,575,True,0,6,543,448,-1,TCP-SYN,Attack
1786,1786,of:000000000000000c,Port#:2,11,926,14051,102,106,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,543,448,-1,TCP-SYN,Attack
1787,1787,of:000000000000000c,Port#:3,201,20509,6316191,261,106,0,0,0,0,106,7308,6302922,166,5,0,0,0,0,3,564593,5645938,564593,5645938,564593,True,0,6,543,448,-1,TCP-SYN,Attack
1788,1788,of:000000000000000c,Port#:4,100,13799,13871,100,106,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,543,448,-1,TCP-SYN,Attack
1789,1789,of:000000000000000a,Port#:1,11,926,14051,102,106,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1979,1884,-1,TCP-SYN,Attack
1790,1790,of:000000000000000a,Port#:2,11,926,13961,101,106,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1979,1884,-1,TCP-SYN,Attack
1791,1791,of:000000000000000a,Port#:3,946,59447,59351,942,106,0,0,0,0,103,5890,5894,103,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1979,1884,-1,TCP-SYN,Attack
1792,1792,of:000000000000000a,Port#:4,100,13799,13871,100,106,0,0,0,0,4,556,560,4,5,0,0,0,0,5,475,44874,475,44874,475,True,0,6,1979,1884,-1,TCP-SYN,Attack
1793,1793,of:000000000000000b,Port#:1,857,46574,59287,944,106,0,0,0,0,99,5334,5894,103,5,0,0,0,0,1,502,44874,502,44874,502,True,0,6,1876,1813,-1,TCP-SYN,Attack
1794,1794,of:000000000000000b,Port#:2,946,59519,59197,943,106,0,0,0,0,103,5894,5894,103,5,0,0,0,0,2,502,44874,502,44874,502,True,0,6,1876,1813,-1,TCP-SYN,Attack
1795,1795,of:0000000000000003,Port#:1,11,926,13743,101,106,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,8,4354,4266,-1,TCP-SYN,Attack
1796,1796,of:0000000000000003,Port#:2,1992,111056,12715337,2205,106,0,0,0,0,199,10734,11290,203,5,0,0,0,0,2,1020,12700358,1020,12700358,1020,True,0,8,4354,4266,-1,TCP-SYN,Attack
1797,1797,of:0000000000000003,Port#:3,1361,12669919,77877,1230,106,0,0,0,0,104,5956,5956,104,5,0,0,0,0,3,0,0,0,0,0,True,0,8,4354,4266,-1,TCP-SYN,Attack
1798,1798,of:0000000000000003,Port#:4,945,59405,59211,945,106,0,0,0,0,103,5890,5890,103,5,0,0,0,0,4,502,44874,502,44874,502,True,0,8,4354,4266,-1,TCP-SYN,Attack
1799,1799,of:0000000000000004,Port#:1,98,13715,13799,100,106,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2054,1948,-1,TCP-SYN,Attack
1800,1800,of:0000000000000004,Port#:2,945,59211,59405,945,106,0,0,0,0,104,5944,5944,104,5,0,0,0,0,2,502,44874,502,44874,502,True,0,6,2054,1948,-1,TCP-SYN,Attack
1801,1801,of:0000000000000004,Port#:3,942,59279,59447,946,106,0,0,0,0,104,5944,5944,104,5,0,0,0,0,3,502,44874,502,44874,502,True,0,6,2054,1948,-1,TCP-SYN,Attack
1802,1802,of:0000000000000001,Port#:1,115,7806,6316251,263,106,0,0,0,0,103,6794,6302960,167,5,0,0,0,0,1,0,0,0,0,0,True,0,6,544,457,-1,TCP-SYN,Attack
1803,1803,of:0000000000000001,Port#:2,12,1012,13889,101,106,0,0,0,0,0,0,598,5,5,0,0,0,0,2,0,0,0,0,0,True,0,6,544,457,-1,TCP-SYN,Attack
1804,1804,of:0000000000000001,Port#:3,98,13715,13841,101,106,0,0,0,0,4,556,598,5,5,0,0,0,0,3,0,0,0,0,0,True,0,6,544,457,-1,TCP-SYN,Attack
1805,1805,of:0000000000000001,Port#:4,260,6316077,20593,203,106,0,0,0,0,166,6302918,7392,108,5,0,0,0,0,4,0,0,0,0,0,True,0,6,544,457,-1,TCP-SYN,Attack
1806,1806,of:0000000000000002,Port#:1,1273,12657120,78359,1236,106,0,0,0,0,100,5400,5956,104,5,0,0,0,0,1,518,63804,518,63804,518,True,0,6,2575,2517,-1,TCP-SYN,Attack
1807,1807,of:0000000000000002,Port#:2,101,13841,13715,98,106,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2575,2517,-1,TCP-SYN,Attack
1808,1808,of:0000000000000007,Port#:1,98,13715,13757,99,106,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,675,570,-1,TCP-SYN,Attack
1809,1809,of:0000000000000007,Port#:2,215,21662,6317160,273,106,0,0,0,0,98,7037,6171245,156,5,0,0,0,0,2,630248,6303287,630248,6303287,630248,True,0,6,675,570,-1,TCP-SYN,Attack
1810,1810,of:0000000000000007,Port#:3,272,6317118,21578,213,106,0,0,0,0,156,6171245,7037,98,5,0,0,0,0,3,720,7747,720,7747,720,True,0,6,675,570,-1,TCP-SYN,Attack
1811,1811,of:0000000000000008,Port#:1,945,59393,59351,944,106,0,0,0,0,104,5932,5932,104,5,0,0,0,0,1,502,44874,502,44874,502,True,0,8,2293,2199,-1,TCP-SYN,Attack
1812,1812,of:0000000000000008,Port#:2,201,20509,6316119,261,106,0,0,0,0,107,7350,6302960,167,5,0,0,0,0,2,564593,5645938,564593,5645938,564593,True,0,8,2293,2199,-1,TCP-SYN,Attack
1813,1813,of:0000000000000008,Port#:3,941,59297,59393,945,106,0,0,0,0,103,5894,5932,104,5,0,0,0,0,3,502,44874,502,44874,502,True,0,8,2293,2199,-1,TCP-SYN,Attack
1814,1814,of:0000000000000005,Port#:1,203,20593,6316077,260,106,0,0,0,0,108,7392,6302918,166,5,0,0,0,0,1,0,0,0,0,0,True,0,6,630,531,-1,TCP-SYN,Attack
1815,1815,of:0000000000000005,Port#:2,99,13563,13799,100,106,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,True,0,6,630,531,-1,TCP-SYN,Attack
1816,1816,of:0000000000000005,Port#:3,100,13799,13799,100,106,0,0,0,0,5,598,598,5,5,0,0,0,0,3,0,0,0,0,0,True,0,6,630,531,-1,TCP-SYN,Attack
1817,1817,of:0000000000000006,Port#:1,947,59501,59333,943,106,0,0,0,0,104,5944,5944,104,5,0,0,0,0,1,529,45468,529,45468,529,True,0,6,2082,1979,-1,TCP-SYN,Attack
1818,1818,of:0000000000000006,Port#:2,100,13799,13799,100,106,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2082,1979,-1,TCP-SYN,Attack
1819,1819,of:0000000000000006,Port#:3,946,59459,59501,947,106,0,0,0,0,104,5944,5944,104,5,0,0,0,0,3,529,45468,529,45468,529,True,0,6,2082,1979,-1,TCP-SYN,Attack
1820,1820,of:0000000000000009,Port#:1,100,13799,13799,100,106,0,0,0,0,5,598,598,5,5,0,0,0,0,1,0,0,0,0,0,True,0,4,391,300,-1,TCP-SYN,Attack
1821,1821,of:0000000000000009,Port#:2,100,13799,13673,97,106,0,0,0,0,5,598,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,391,300,-1,TCP-SYN,Attack
1822,1822,of:0000000000000009,Port#:3,100,13871,13799,100,106,0,0,0,0,5,602,598,5,5,0,0,0,0,4,0,0,0,0,0,True,0,4,391,300,-1,TCP-SYN,Attack
