,Unnamed: 0.1,Unnamed: 0,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Switch ID_of:0000000000000002,Switch ID_of:0000000000000003,Switch ID_of:0000000000000004,Switch ID_of:0000000000000005,Switch ID_of:0000000000000006,Switch ID_of:0000000000000007,Switch ID_of:0000000000000008,Switch ID_of:0000000000000009,Switch ID_of:000000000000000a,Switch ID_of:000000000000000b,Switch ID_of:000000000000000c,Port Number_Port#:2,Port Number_Port#:3,Port Number_Port#:4
1797,1797,1797,1361,12669919,77877,1230,106,0,0,0,0,104,5956,5956,104,5,0,0,0,0,3,0,0,0,0,0,True,0,8,4354,4266,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1798,1798,1798,945,59405,59211,945,106,0,0,0,0,103,5890,5890,103,5,0,0,0,0,4,502,44874,502,44874,502,True,0,8,4354,4266,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1799,1799,1799,98,13715,13799,100,106,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2054,1948,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1800,1800,1800,945,59211,59405,945,106,0,0,0,0,104,5944,5944,104,5,0,0,0,0,2,502,44874,502,44874,502,True,0,6,2054,1948,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1801,1801,1801,942,59279,59447,946,106,0,0,0,0,104,5944,5944,104,5,0,0,0,0,3,502,44874,502,44874,502,True,0,6,2054,1948,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1802,1802,1802,115,7806,6316251,263,106,0,0,0,0,103,6794,6302960,167,5,0,0,0,0,1,0,0,0,0,0,True,0,6,544,457,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,1803,1803,12,1012,13889,101,106,0,0,0,0,0,0,598,5,5,0,0,0,0,2,0,0,0,0,0,True,0,6,544,457,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1804,1804,1804,98,13715,13841,101,106,0,0,0,0,4,556,598,5,5,0,0,0,0,3,0,0,0,0,0,True,0,6,544,457,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1805,1805,1805,260,6316077,20593,203,106,0,0,0,0,166,6302918,7392,108,5,0,0,0,0,4,0,0,0,0,0,True,0,6,544,457,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1806,1806,1806,1273,12657120,78359,1236,106,0,0,0,0,100,5400,5956,104,5,0,0,0,0,1,518,63804,518,63804,518,True,0,6,2575,2517,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,1807,1807,101,13841,13715,98,106,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2575,2517,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1808,1808,1808,98,13715,13757,99,106,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,675,570,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1809,1809,1809,215,21662,6317160,273,106,0,0,0,0,98,7037,6171245,156,5,0,0,0,0,2,630248,6303287,630248,6303287,630248,True,0,6,675,570,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1810,1810,1810,272,6317118,21578,213,106,0,0,0,0,156,6171245,7037,98,5,0,0,0,0,3,720,7747,720,7747,720,True,0,6,675,570,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1811,1811,1811,945,59393,59351,944,106,0,0,0,0,104,5932,5932,104,5,0,0,0,0,1,502,44874,502,44874,502,True,0,8,2293,2199,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1812,1812,1812,201,20509,6316119,261,106,0,0,0,0,107,7350,6302960,167,5,0,0,0,0,2,564593,5645938,564593,5645938,564593,True,0,8,2293,2199,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1813,1813,1813,941,59297,59393,945,106,0,0,0,0,103,5894,5932,104,5,0,0,0,0,3,502,44874,502,44874,502,True,0,8,2293,2199,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1814,1814,1814,203,20593,6316077,260,106,0,0,0,0,108,7392,6302918,166,5,0,0,0,0,1,0,0,0,0,0,True,0,6,630,531,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1815,1815,1815,99,13563,13799,100,106,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,True,0,6,630,531,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1816,1816,1816,100,13799,13799,100,106,0,0,0,0,5,598,598,5,5,0,0,0,0,3,0,0,0,0,0,True,0,6,630,531,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1817,1817,1817,947,59501,59333,943,106,0,0,0,0,104,5944,5944,104,5,0,0,0,0,1,529,45468,529,45468,529,True,0,6,2082,1979,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1818,1818,1818,100,13799,13799,100,106,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2082,1979,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1819,1819,1819,946,59459,59501,947,106,0,0,0,0,104,5944,5944,104,5,0,0,0,0,3,529,45468,529,45468,529,True,0,6,2082,1979,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1820,1820,1820,100,13799,13799,100,106,0,0,0,0,5,598,598,5,5,0,0,0,0,1,0,0,0,0,0,True,0,4,391,300,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1821,1821,1821,100,13799,13673,97,106,0,0,0,0,5,598,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,391,300,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1822,1822,1822,100,13871,13799,100,106,0,0,0,0,5,602,598,5,5,0,0,0,0,4,0,0,0,0,0,True,0,4,391,300,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1823,1823,1823,187,6304489,22824,224,116,0,0,0,0,1,70,602,5,5,0,0,0,0,1,0,7747,0,7747,0,True,0,8,860,763,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1824,1824,1824,11,926,14933,109,116,0,0,0,0,0,0,602,5,5,0,0,0,0,2,0,0,0,0,0,True,0,8,860,763,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1825,1825,1825,220,22482,12620434,441,116,0,0,0,0,5,626,6302964,167,5,0,0,0,0,3,564593,11949225,564593,11949225,564593,True,0,8,860,763,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1826,1826,1826,218,21997,14753,107,116,0,0,0,0,116,7920,602,5,5,0,0,0,0,4,0,0,0,0,0,True,0,8,860,763,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1827,1827,1827,11,926,14933,109,116,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2391,2295,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1828,1828,1828,11,926,14843,108,116,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2391,2295,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1829,1829,1829,1148,70869,70667,1142,116,0,0,0,0,104,5956,5960,104,5,0,0,0,0,3,0,0,0,0,0,True,0,6,2391,2295,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1830,1830,1830,107,14675,14823,108,116,0,0,0,0,4,556,630,5,5,0,0,0,0,5,534,55404,534,55404,534,True,0,6,2391,2295,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1831,1831,1831,1214,6359454,77925,1255,116,0,0,0,0,252,6306888,12694,206,5,0,0,0,0,1,1156,61620,1156,61620,1156,True,0,8,2524,2460,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1832,1832,1832,1147,70877,70555,1144,116,0,0,0,0,104,5960,5960,104,5,0,0,0,0,2,534,55404,534,55404,534,True,0,8,2524,2460,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1833,1833,1833,11,926,14619,108,116,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,8,5149,5059,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1834,1834,1834,2378,131916,12737003,2597,116,0,0,0,0,201,10870,11356,204,4,0,0,0,0,2,1063,12721202,1063,12721202,1063,True,0,8,5149,5059,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1835,1835,1835,1560,12681179,89025,1427,116,0,0,0,0,104,5956,5956,104,5,0,0,0,0,3,0,0,0,0,0,True,0,8,5149,5059,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1836,1836,1836,1146,70757,70563,1146,116,0,0,0,0,104,5956,5956,104,5,0,0,0,0,4,534,55404,534,55404,534,True,0,8,5149,5059,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1837,1837,1837,104,14549,14675,107,116,0,0,0,0,4,556,598,5,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2470,2364,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1838,1838,1838,1146,70563,70757,1146,116,0,0,0,0,106,6052,6052,106,5,0,0,0,0,2,534,55404,534,55404,534,True,0,6,2470,2364,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1839,1839,1839,1142,70589,70799,1147,116,0,0,0,0,105,6010,6052,106,5,0,0,0,0,3,534,55404,534,55404,534,True,0,6,2470,2364,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1840,1840,1840,235,15999,12489218,440,116,0,0,0,0,108,7124,6171690,164,5,0,0,0,0,1,1194922,11949225,1194922,11949225,1194922,True,0,8,859,771,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,1841,1841,13,1082,14765,108,116,0,0,0,0,0,0,598,5,5,0,0,0,0,2,0,0,0,0,0,True,0,8,859,771,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1842,1842,1842,104,14549,14717,108,116,0,0,0,0,4,556,598,5,5,0,0,0,0,3,0,0,0,0,0,True,0,8,859,771,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1843,1843,1843,436,12489002,29662,330,116,0,0,0,0,163,6171648,7722,113,5,0,0,0,0,4,0,0,0,0,0,True,0,8,859,771,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1844,1844,1844,1465,12667488,89603,1435,116,0,0,0,0,100,5400,5998,105,5,0,0,0,0,1,529,74118,529,74118,529,True,0,6,2970,2912,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,1845,1845,108,14717,14549,104,116,0,0,0,0,5,598,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2970,2912,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1846,1846,1846,104,14549,14633,106,116,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,8,944,839,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1847,1847,1847,345,30929,12621397,453,116,0,0,0,0,107,7631,6171245,156,4,0,0,0,0,2,564593,11949225,564593,11949225,564593,True,0,8,944,839,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1848,1848,1848,452,12621355,22412,219,116,0,0,0,0,156,6171245,556,4,4,0,0,0,0,3,0,7747,0,7747,0,True,0,8,944,839,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1849,1849,1849,1147,70799,70757,1146,116,0,0,0,0,106,6052,6052,106,5,0,0,0,0,1,534,55404,534,55404,534,True,0,9,2908,2814,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1850,1850,1850,219,22412,12620356,441,116,0,0,0,0,4,556,6302960,167,5,0,0,0,0,2,564593,11949225,564593,11949225,564593,True,0,9,2908,2814,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1851,1851,1851,1142,70667,70869,1148,116,0,0,0,0,105,6014,6052,106,5,0,0,0,0,3,534,55404,534,55404,534,True,0,9,2908,2814,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1852,1852,1852,333,29860,12620272,439,116,0,0,0,0,116,7920,6302918,166,5,0,0,0,0,1,0,0,0,0,0,True,0,8,953,854,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1853,1853,1853,106,14439,14675,107,116,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,True,0,8,953,854,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1854,1854,1854,107,14675,14675,107,116,0,0,0,0,5,598,598,5,5,0,0,0,0,3,0,0,0,0,0,True,0,8,953,854,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1855,1855,1855,1148,70853,70643,1143,116,0,0,0,0,105,6010,6010,105,5,0,0,0,0,1,534,55404,534,55404,534,True,0,6,2478,2375,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1856,1856,1856,107,14675,14675,107,116,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2478,2375,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1857,1857,1857,1147,70811,70853,1148,116,0,0,0,0,105,6010,6010,105,5,0,0,0,0,3,534,55404,534,55404,534,True,0,6,2478,2375,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1858,1858,1858,107,14675,14675,107,116,0,0,0,0,5,598,598,5,5,0,0,0,0,1,0,0,0,0,0,True,0,5,516,424,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1859,1859,1859,215,21799,14507,103,116,0,0,0,0,113,7722,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,516,424,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1860,1860,1860,108,14823,14675,107,116,0,0,0,0,6,672,598,5,5,0,0,0,0,4,621,6216,621,6216,621,True,0,5,516,424,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1861,1861,1861,187,6304489,23706,231,126,0,0,0,0,0,0,322,3,5,0,0,0,0,1,0,0,0,0,0,True,0,8,934,836,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1862,1862,1862,11,926,15815,116,126,0,0,0,0,0,0,322,3,5,0,0,0,0,2,0,0,0,0,0,True,0,8,934,836,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1863,1863,1863,227,23358,12622273,458,126,0,0,0,0,3,320,280,2,5,0,0,0,0,3,-630328,0,-630328,0,-630328,True,0,8,934,836,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1864,1864,1864,237,23942,15635,114,126,0,0,0,0,3,320,322,3,5,0,0,0,0,4,0,0,0,0,0,True,0,8,934,836,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1865,1865,1865,11,926,15885,117,126,0,0,0,0,0,0,322,3,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2819,2722,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1866,1866,1866,12,996,15725,115,126,0,0,0,0,1,70,322,3,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2819,2722,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1867,1867,1867,1349,82221,81983,1342,126,0,0,0,0,99,5504,5464,98,5,0,0,0,0,3,0,0,0,0,0,True,0,6,2819,2722,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1868,1868,1868,114,15551,15705,115,126,0,0,0,0,3,320,322,3,5,0,0,0,0,5,567,66366,567,66366,567,True,0,6,2819,2722,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1869,1869,1869,1419,6370929,90352,1468,126,0,0,0,0,96,5184,5506,99,5,0,0,0,0,1,561,74587,561,74587,561,True,0,8,2995,2931,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1870,1870,1870,1348,82235,81913,1345,126,0,0,0,0,99,5506,5506,99,5,0,0,0,0,2,561,66312,561,66312,561,True,0,8,2995,2931,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1871,1871,1871,11,926,15537,116,126,0,0,0,0,0,0,362,4,5,0,0,0,0,1,0,0,0,0,0,True,0,8,5990,5899,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1872,1872,1872,2770,153084,12759089,2997,126,0,0,0,0,193,10422,10784,197,5,0,0,0,0,2,1128,12743234,1128,12743234,1128,True,0,8,5990,5899,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1873,1873,1873,1766,12692789,100705,1634,126,0,0,0,0,101,5600,5670,102,5,0,0,0,0,3,0,0,0,0,0,True,0,8,5990,5899,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1874,1874,1874,1349,82221,81957,1348,126,0,0,0,0,101,5616,5546,100,5,0,0,0,0,4,561,66312,561,66312,561,True,0,8,5990,5899,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1875,1875,1875,112,15467,15635,116,126,0,0,0,0,4,362,404,5,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2908,2800,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1876,1876,1876,1347,81903,82167,1348,126,0,0,0,0,99,5492,5562,100,5,0,0,0,0,2,567,66366,567,66366,567,True,0,6,2908,2800,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1877,1877,1877,1343,81957,82139,1348,126,0,0,0,0,100,5728,5492,99,5,0,0,0,0,3,567,66366,567,66366,567,True,0,6,2908,2800,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1878,1878,1878,251,17336,12622475,463,126,0,0,0,0,0,0,362,4,5,0,0,0,0,1,-630328,0,-630328,0,-630328,True,0,10,1182,1093,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,1879,1879,173,6142504,22465,221,126,0,0,0,0,160,6141422,7144,109,5,0,0,0,0,2,0,0,0,0,0,True,0,10,1182,1093,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1880,1880,1880,211,21997,6157043,275,126,0,0,0,0,103,6892,6141770,163,5,0,0,0,0,3,0,0,0,0,0,True,0,10,1182,1093,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1881,1881,1881,459,12622231,31917,354,126,0,0,0,0,5,404,362,4,5,0,0,0,0,4,205,8275,205,8275,205,True,0,10,1182,1093,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1882,1882,1882,1764,12684854,6373837,1802,126,0,0,0,0,199,11966,6278278,263,5,0,0,0,0,1,545,79572,545,79572,545,True,0,8,3663,3603,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,1883,1883,278,6288313,22195,214,126,0,0,0,0,166,6273040,7090,106,5,0,0,0,0,2,0,0,0,0,0,True,0,8,3663,3603,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1884,1884,1884,112,15467,15579,114,126,0,0,0,0,4,362,320,3,4,0,0,0,0,1,0,0,0,0,0,True,0,6,1027,920,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1885,1885,1885,354,31917,12622385,462,126,0,0,0,0,5,432,362,4,4,0,0,0,0,2,0,6303287,0,6303287,0,True,0,6,1027,920,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1886,1886,1886,458,12622189,23358,227,126,0,0,0,0,2,278,390,4,4,0,0,0,0,3,0,0,0,0,0,True,0,6,1027,920,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1887,1887,1887,1347,82097,82125,1347,126,0,0,0,0,101,5782,5504,99,5,0,0,0,0,1,561,66312,561,66312,561,True,0,9,3365,3270,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1888,1888,1888,227,23358,12622189,458,126,0,0,0,0,6,668,278,2,5,0,0,0,0,2,-630328,0,-630328,0,-630328,True,0,9,3365,3270,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1889,1889,1889,1341,81929,82167,1348,126,0,0,0,0,100,5744,5504,99,5,0,0,0,0,3,561,66312,561,66312,561,True,0,9,3365,3270,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1890,1890,1890,354,31917,12622231,459,126,0,0,0,0,4,362,404,5,5,0,0,0,0,1,0,0,0,0,0,True,0,8,1040,939,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1891,1891,1891,114,15357,15593,115,126,0,0,0,0,4,362,362,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,1040,939,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1892,1892,1892,115,15593,15663,116,126,0,0,0,0,6,640,432,5,5,0,0,0,0,3,0,0,0,0,0,True,0,8,1040,939,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1893,1893,1893,1349,82193,82011,1344,126,0,0,0,0,100,5546,5504,99,4,0,0,0,0,1,567,66366,567,66366,567,True,0,6,2916,2811,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1894,1894,1894,116,15663,15593,115,126,0,0,0,0,5,432,362,4,4,0,0,0,0,2,0,0,0,0,0,True,0,6,2916,2811,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1895,1895,1895,1348,82179,82151,1348,126,0,0,0,0,99,5504,5504,99,4,0,0,0,0,3,567,66366,567,66366,567,True,0,6,2916,2811,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1896,1896,1896,114,15551,15551,114,126,0,0,0,0,5,598,320,3,5,0,0,0,0,1,0,0,0,0,0,True,0,5,571,479,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1897,1897,1897,237,23942,15411,110,126,0,0,0,0,5,598,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,5,571,479,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1898,1898,1898,115,15705,15551,114,126,0,0,0,0,5,602,320,3,5,0,0,0,0,4,0,8275,0,8275,0,True,0,5,571,479,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1899,1899,1899,187,6304489,24791,239,136,0,0,0,0,0,0,322,3,5,0,0,0,0,1,0,0,0,0,0,True,0,6,959,856,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1900,1900,1900,12,996,16970,125,136,0,0,0,0,1,70,322,3,5,0,0,0,0,2,0,0,0,0,0,True,0,6,959,856,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1901,1901,1901,235,24437,12623316,465,136,0,0,0,0,3,320,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,959,856,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1902,1902,1902,246,25091,16790,123,136,0,0,0,0,4,390,392,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,959,856,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1903,1903,1903,11,926,16970,125,136,0,0,0,0,0,0,322,3,5,0,0,0,0,1,0,0,0,0,0,True,0,6,3220,3119,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1904,1904,1904,12,996,16810,123,136,0,0,0,0,0,0,322,3,5,0,0,0,0,2,0,0,0,0,0,True,0,6,3220,3119,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1905,1905,1905,1545,93452,93248,1538,136,0,0,0,0,99,5504,5534,99,5,0,0,0,0,3,0,0,0,0,0,True,0,6,3220,3119,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1906,1906,1906,122,16630,16790,123,136,0,0,0,0,3,320,322,3,5,0,0,0,0,5,518,76518,518,76518,518,True,0,6,3220,3119,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1907,1907,1907,1607,6381081,101659,1665,136,0,0,0,0,96,5184,5576,100,4,0,0,0,0,1,-7084,0,-7084,0,-7084,True,0,8,3388,3321,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1908,1908,1908,1545,93542,93220,1542,136,0,0,0,0,99,5506,5506,99,4,0,0,0,0,2,561,76464,561,76464,561,True,0,8,3388,3321,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1909,1909,1909,174,6303330,23756,234,136,0,0,0,0,163,6302404,7460,113,4,0,0,0,0,1,0,0,0,0,0,True,0,10,7037,6942,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1910,1910,1910,3147,173430,12780584,3383,136,0,0,0,0,191,10314,10704,195,4,0,0,0,0,2,1117,12763592,1117,12763592,1117,True,0,10,7037,6942,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1911,1911,1911,1963,12704062,6414340,1993,136,0,0,0,0,98,5450,6307812,260,4,0,0,0,0,3,0,0,0,0,0,True,0,10,7037,6942,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1912,1912,1912,1651,100396,93258,1545,136,0,0,0,0,205,12448,5574,100,4,0,0,0,0,4,561,76464,561,76464,561,True,0,10,7037,6942,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1913,1913,1913,222,23278,16742,124,136,0,0,0,0,105,7052,348,3,5,0,0,0,0,1,0,0,0,0,0,True,0,7,3419,3305,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1914,1914,1914,1544,93204,100144,1647,136,0,0,0,0,100,5574,12250,202,5,0,0,0,0,2,448,70848,448,70848,448,True,0,7,3419,3305,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1915,1915,1915,1539,93188,93412,1545,136,0,0,0,0,99,5504,5546,100,5,0,0,0,0,3,567,76518,567,76518,567,True,0,7,3419,3305,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1916,1916,1916,251,17336,12623596,472,136,0,0,0,0,0,0,362,4,5,0,0,0,0,1,0,0,0,0,0,True,0,10,1490,1395,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,1917,1917,288,6281434,6195902,403,136,0,0,0,0,101,6662,6171412,162,5,0,0,0,0,2,0,0,0,0,0,True,0,10,1490,1395,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1918,1918,1918,394,6195504,6290390,297,136,0,0,0,0,163,6171482,320,3,5,0,0,0,0,3,0,0,0,0,0,True,0,10,1490,1395,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1919,1919,1919,467,12623338,33038,363,136,0,0,0,0,3,348,362,4,5,0,0,0,0,4,0,0,0,0,0,True,0,10,1490,1395,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1920,1920,1920,1966,12696170,6386204,2012,136,0,0,0,0,96,5184,5546,100,5,0,0,0,0,1,545,79572,545,79572,545,True,0,9,4241,4179,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,1921,1921,297,6290390,6195504,394,136,0,0,0,0,3,320,6171482,163,5,0,0,0,0,2,0,0,0,0,0,True,0,9,4241,4179,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1922,1922,1922,122,16658,16658,122,136,0,0,0,0,5,432,320,3,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1061,948,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1923,1923,1923,363,33038,12623506,471,136,0,0,0,0,4,362,362,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1061,948,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1924,1924,1924,466,12623296,24437,235,136,0,0,0,0,2,278,320,3,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1061,948,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
