,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Total Load/Latest,Active Flow Entries,Switch ID_of:0000000000000002,Switch ID_of:0000000000000003,Switch ID_of:0000000000000004,Switch ID_of:0000000000000005,Switch ID_of:0000000000000006,Switch ID_of:0000000000000007,Switch ID_of:0000000000000008,Switch ID_of:0000000000000009,Switch ID_of:000000000000000a,Switch ID_of:000000000000000b,Switch ID_of:000000000000000c,Port Number_Port#:2,Port Number_Port#:3,Port Number_Port#:4
1512,1935,6400450,6414967,2036,126,98,5308,5518,99,5,1,469,6398392,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1513,531,6328048,18934165,757,126,0,0,280,2,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1514,2672,25332857,12638308,692,126,99,5516,280,2,5,3,0,6303419,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1515,118,15719,119386,1977,126,2,278,5518,99,5,4,469,95109,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1516,3590,6489780,6504244,3689,126,192,10368,10648,194,5,1,945,183561,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1517,11,926,15963,120,126,0,0,280,2,5,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1518,116,15441,6504279,3688,126,2,278,10718,195,5,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1519,3688,6504070,15873,119,126,194,10646,280,2,5,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1520,14,1172,15963,120,126,1,70,350,3,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1521,119,15873,15873,119,126,2,280,280,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1522,11,926,15601,118,126,0,0,278,2,4,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523,868,18934177,18948035,962,126,65,2363859,2864,37,4,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1524,319,29602,12629338,564,126,37,2864,2364207,68,4,3,630355,6303551,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1525,761,18934132,15441,116,126,3,348,278,2,4,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1526,2121,12711996,15147,109,126,98,5462,278,2,5,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1527,116,15441,18934132,761,126,2,278,348,3,5,2,630341,6303419,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1528,574,12630065,6408183,1944,126,2,278,5532,99,5,3,464,88452,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1529,1665,90210,105051,1772,126,96,5184,5532,99,5,1,469,88452,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,366,12608215,30747,336,126,1,70,278,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1531,565,12629517,31214,343,126,2,278,278,2,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1532,2103,127737,12622662,467,126,98,5462,278,2,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1533,564,12621850,12638304,695,126,35,2586,2364137,67,5,1,249512,6303551,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,343,31214,12629517,565,126,2,278,278,2,5,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1535,115,15427,15425,111,126,2,278,278,2,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1536,863,18941184,120597,2000,126,2,278,5462,98,5,2,469,88452,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1537,1990,119955,18941308,862,126,98,5462,278,2,5,3,0,7285,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1538,116,15441,12630373,582,126,2,278,278,2,5,1,0,6303419,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1539,862,18941308,120009,1991,126,2,278,5462,98,5,2,469,88452,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1540,3690,6504387,15441,116,126,196,10772,278,2,5,3,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1541,467,12622662,127791,2104,126,2,278,5462,98,4,1,464,88452,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1542,515,6334311,15511,117,126,2,278,348,3,4,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1543,230,23237,15511,117,126,2,278,278,2,4,4,0,7285,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1544,1944,6408183,12630065,574,126,99,5532,278,2,5,1,0,6303419,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1545,117,15511,23237,230,126,2,278,278,2,5,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1546,582,12630373,15441,116,126,2,278,278,2,5,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1547,1943,6408129,23585,233,126,98,5462,278,2,5,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1548,119,15789,15411,110,126,2,278,348,3,5,3,945,183561,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1549,119,15873,6504070,3688,126,2,280,10646,194,5,4,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1550,2122,6410548,6426150,2231,136,95,5130,5410,97,5,1,640125,6401259,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1551,532,6328118,18935250,765,136,0,0,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1552,2867,25344034,12639351,699,136,97,5408,280,2,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1553,126,16798,130569,2172,136,2,278,5410,97,5,4,469,105261,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1554,4142,12813594,6533166,4183,136,260,2505496,13697,236,5,1,2268,206248,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1555,12,996,17048,128,136,0,0,280,2,5,2,0,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1556,123,16478,12829136,4247,136,2,278,2505776,262,5,3,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1557,4183,6533028,16958,127,136,236,13695,280,2,5,5,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1558,14,1172,17048,128,136,0,0,280,2,4,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1559,127,16958,16958,127,136,2,280,280,2,4,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1560,11,926,16680,126,136,0,0,278,2,5,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1561,868,18934177,18949114,970,136,0,0,278,2,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1562,327,30681,12630375,571,136,2,278,278,2,5,3,0,6303551,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1563,769,18935211,16520,124,136,2,278,278,2,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1564,2428,12730814,16296,118,136,139,8433,278,2,4,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1565,124,16520,18935211,769,136,2,278,278,2,4,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1566,581,12631102,6427043,2252,136,2,278,8433,139,4,3,1766,106117,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1567,1856,100524,116444,1971,136,97,5238,5516,99,4,1,469,98766,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,475,12615682,6335186,517,136,42,3049,2495406,70,4,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1569,572,12630554,32293,351,136,2,278,278,2,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1570,2474,6442448,12623741,475,136,167,2500644,278,2,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1571,565,12621920,12639453,704,136,0,0,278,2,5,1,0,6303551,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,351,32293,12630554,572,136,2,278,278,2,5,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1573,122,16464,16504,119,136,2,278,278,2,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1574,871,18942263,6435350,2372,136,2,278,2500644,167,5,2,315660,6402052,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1575,2363,6434778,18942345,869,136,168,2500714,278,2,5,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1576,124,16520,12631522,591,136,2,278,348,3,5,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1577,869,18942345,6434778,2363,136,2,278,2500660,167,5,2,249982,6402052,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1578,4248,12829190,16478,123,136,261,2505722,278,2,5,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1579,475,12623741,6442448,2474,136,2,278,2500644,167,5,1,631360,6402052,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1580,523,6335390,16590,125,136,2,278,278,2,5,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1581,238,24316,16590,125,136,2,278,278,2,5,4,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1582,2251,6426989,12631102,581,136,140,8511,278,2,5,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1583,125,16590,24316,238,136,2,278,278,2,5,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1584,591,12631522,16520,124,136,3,348,278,2,5,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1585,2251,6426989,24664,241,136,141,8565,278,2,5,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1586,127,16868,16448,117,136,2,278,278,2,5,3,2476,208329,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1587,127,16958,6533028,4183,136,2,280,13695,236,5,4,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1588,2314,6420916,6437708,2432,146,98,5292,5852,102,5,1,523,6411519,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1589,637,6335345,25239801,947,146,37,2719,2495689,72,5,2,630328,6303287,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1590,3241,31658945,12640471,707,146,170,2500977,560,4,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1591,135,17980,149354,2478,146,4,556,8571,139,5,4,841,122674,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1592,4524,12834222,6554984,4574,146,195,10530,11090,199,5,1,1020,226714,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1593,12,996,18168,136,146,0,0,560,4,5,2,0,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1594,132,17660,12850884,4637,146,5,626,11090,199,5,3,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1595,4574,6554838,18078,135,146,200,11156,560,4,5,5,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1596,14,1172,18168,136,146,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1597,135,18078,18078,135,146,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1598,12,996,17792,134,146,1,70,556,4,4,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1599,868,18934177,18950296,979,146,0,0,556,4,4,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1600,336,31863,12631487,579,146,4,556,556,4,4,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1601,777,18936323,17702,133,146,4,556,556,4,4,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1602,2627,12742256,17408,126,146,101,5794,556,4,5,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1603,133,17702,18936323,777,146,4,556,556,4,5,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1604,589,12632214,6438415,2450,146,4,556,5794,101,5,3,475,116431,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1605,2046,110784,127816,2169,146,97,5238,5794,101,5,1,518,109080,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,475,12615682,6336368,526,146,0,0,556,4,5,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1607,754,18935097,40632,464,146,73,2495755,3275,41,5,3,318,7153,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1608,2777,6461047,18928214,656,146,138,8513,2495685,72,5,4,315147,6303287,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1609,738,18925281,12647792,817,146,68,2495129,3275,41,4,1,715,7153,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,464,40632,18935097,754,146,41,3275,2495755,73,4,2,249512,6303287,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1611,130,17576,17686,128,146,4,556,556,4,5,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1612,1052,25246736,6446722,2570,146,72,2495685,5794,101,5,2,518,6412366,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1613,2561,6446150,25246888,1051,146,101,5794,2495685,72,5,3,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1614,132,17632,12632634,599,146,4,556,556,4,5,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1615,1051,25246888,6446204,2562,146,72,2495685,5848,102,5,2,518,6412366,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1616,4639,12850992,17660,132,146,200,11144,626,5,5,3,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1617,656,18928214,6461101,2778,146,72,2495685,8567,139,4,1,836,6419519,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1618,531,6336502,17702,133,146,4,556,556,4,4,2,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1619,351,32655,17702,133,146,41,3275,556,4,4,4,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1620,2450,6438415,12632214,589,146,102,5848,556,4,5,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1621,133,17702,32655,351,146,4,556,3275,41,5,2,271,7153,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1622,599,12632634,17632,132,146,4,556,556,4,5,3,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1623,2449,6438361,33003,354,146,101,5794,3275,41,5,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1624,135,17980,17560,125,146,4,556,556,4,5,3,1042,231952,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1625,135,18078,6554838,4574,146,4,560,11156,200,5,4,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1626,226,6307234,95182,785,903,0,0,560,4,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1627,345,6315394,6399243,969,903,0,0,560,4,5,2,0,8736,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1628,1076,6406115,6390417,828,903,4,556,560,4,5,3,0,6303646,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1629,656,85742,6397145,942,903,4,556,560,4,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1630,1277,69914,153280,1893,903,103,5562,6122,107,5,1,518,65340,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1631,398,12610548,102500,892,903,0,0,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1632,677,87212,12756740,2179,903,4,556,6122,107,5,3,6534,65340,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1633,2675,12734429,6455927,2731,156,162,2500205,8685,140,5,1,763,6429006,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1634,637,6335345,25240641,953,156,0,0,560,4,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1635,3540,31677158,12641311,713,156,140,8681,560,4,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1636,141,18814,6463707,2845,156,4,556,2500765,166,5,4,-392942,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1637,5011,12862065,12879801,5135,156,233,13351,2505991,263,5,1,250447,6548644,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1638,12,996,19008,142,156,0,0,560,4,5,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1639,138,18494,12879567,5130,156,4,556,13911,237,5,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1640,5135,12879649,18918,141,156,263,2505987,560,4,5,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1641,14,1172,19008,142,156,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1642,141,18918,18918,141,156,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1643,12,996,18626,140,156,0,0,556,4,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1644,868,18934177,18951130,985,156,0,0,556,4,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1645,342,32697,12632321,585,156,4,556,556,4,5,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1646,783,18937157,18536,139,156,4,556,556,4,5,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1647,2826,12753500,18242,132,156,100,5728,556,4,5,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1648,139,18536,18937157,783,156,4,556,556,4,5,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1649,595,12633048,6449659,2649,156,4,556,5728,100,5,3,11993,119934,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1650,2239,121194,139060,2368,156,97,5226,5782,101,5,1,475,119502,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,475,12615682,6337202,532,156,0,0,556,4,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1652,760,18935931,41466,470,156,4,556,556,4,5,3,0,7153,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1653,2976,6472291,18929048,662,156,101,5782,556,4,5,4,0,6303287,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1654,738,18925281,12648626,823,156,0,0,556,4,5,1,0,7153,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,470,41466,18935931,760,156,4,556,556,4,5,2,0,6303287,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1656,136,18410,18520,134,156,4,556,556,4,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1657,1058,25247570,6457966,2769,156,4,556,5728,100,5,2,11950,119502,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1658,2760,6457394,25247722,1057,156,100,5728,556,4,5,3,0,6303287,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1659,139,18536,12633468,605,156,5,626,556,4,4,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1660,1057,25247722,6457394,2760,156,4,556,5728,100,4,2,11950,119502,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1661,5130,12879567,18494,138,156,235,13803,556,4,4,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1662,662,18929048,6472291,2976,156,4,556,5728,100,5,1,12190,121903,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1663,537,6337336,18536,139,156,4,556,556,4,5,2,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1664,358,33559,18536,139,156,4,556,556,4,5,4,0,6303287,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1665,2648,6449605,12633048,595,156,100,5728,556,4,4,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1666,139,18536,33559,358,156,4,556,556,4,4,2,0,7153,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1667,605,12633468,18536,139,156,4,556,626,5,4,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1668,2648,6449605,33837,360,156,101,5782,556,4,5,1,0,7153,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1669,141,18814,18394,131,156,4,556,556,4,5,3,250447,6548644,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1670,141,18918,12879649,5135,156,4,560,2505987,263,5,4,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1671,2876,12745271,6467693,2940,166,102,5508,6068,106,5,1,502,6439752,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1672,637,6335345,25241607,962,166,0,0,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1673,3749,31688918,12642193,720,166,106,6064,560,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1674,150,19774,6475473,3054,166,4,556,6068,106,5,4,502,6439888,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1675,5405,12883317,12901935,5536,166,198,10692,11252,202,5,1,972,6569758,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1676,12,996,19974,151,166,0,0,560,4,5,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1677,147,19454,12901659,5530,166,4,556,11252,202,5,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1678,5536,12901777,19884,150,166,202,11248,560,4,5,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1679,14,1172,19974,151,166,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1680,150,19884,19884,150,166,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1681,12,996,19586,149,166,0,0,556,4,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1682,868,18934177,18952090,994,166,0,0,556,4,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1683,351,33657,12633155,591,166,4,556,556,4,5,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1684,792,18938117,19496,148,166,4,556,556,4,5,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1685,3027,12764840,19118,139,166,100,5740,556,4,5,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1686,148,19496,18938117,792,166,4,556,556,4,5,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1687,601,12633882,6461041,2851,166,4,556,5740,100,5,3,469,129870,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1688,2544,139276,6454218,2749,166,137,8186,2632158,171,5,1,263111,6433572,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,475,12615682,6338162,541,166,0,0,556,4,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1690,946,25240583,50002,589,166,75,2626974,3558,45,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1691,3176,6483589,18930008,671,166,100,5740,556,4,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1692,918,25229099,12657162,942,166,68,2495148,3426,43,5,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,589,50002,25240583,946,166,43,3426,2495704,72,5,2,630370,6303702,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1694,144,19328,19396,141,166,4,556,556,4,4,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1695,1067,25248530,6469390,2972,166,4,556,5740,100,4,2,518,129870,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1696,2961,6468734,25248640,1065,166,100,5740,556,4,4,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1697,148,19496,12634428,614,166,4,556,556,4,5,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1698,1065,25248640,6468788,2962,166,4,556,5740,100,5,2,469,129870,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1699,5532,12901767,19454,147,166,202,11252,556,4,5,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1700,671,18930008,6483589,3176,166,4,556,5740,100,5,1,469,129870,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1701,546,6338296,19496,148,166,4,556,556,4,5,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1702,367,34519,19496,148,166,4,556,556,4,5,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1703,2851,6461041,12633882,601,166,100,5740,556,4,5,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1704,148,19496,34519,367,166,4,556,556,4,5,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1705,614,12634428,19496,148,166,4,556,556,4,5,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1706,2850,6460987,34797,369,166,100,5740,556,4,5,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1707,150,19774,19228,137,166,4,556,556,4,5,3,972,6569758,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1708,150,19884,12901777,5536,166,4,560,11248,202,5,4,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1709,3069,12755693,6478997,3140,176,98,5292,5572,100,5,1,529,6450282,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1710,637,6335345,25242489,969,176,0,0,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1711,3948,31700174,12643075,727,176,100,5570,280,2,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1712,157,20650,6486777,3254,176,2,278,5572,100,5,4,529,6450418,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1713,5784,12903783,12923283,5922,176,191,10314,10594,193,5,1,1031,6590440,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1714,12,996,20856,158,176,0,0,280,2,5,2,0,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1715,267,28061,19226392,6089,176,44,3327,2636993,264,5,3,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1716,5922,12923119,20766,157,176,193,10592,280,2,5,5,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1717,189,6304641,28545,270,176,71,2626399,3329,44,5,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1718,270,28497,6324193,331,176,44,3329,2626679,73,5,2,315147,6303353,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1719,12,996,20462,156,176,0,0,278,2,4,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1720,981,18941908,25256393,1175,176,42,3049,2626677,73,4,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1721,358,34533,12633989,597,176,2,278,278,2,4,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1722,973,25242420,28103,268,176,73,2626677,3327,44,4,4,337,7615,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1723,3220,12775772,19994,146,176,96,5354,278,2,5,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
