,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Total Load/Latest,Active Flow Entries,Switch ID_of:0000000000000002,Switch ID_of:0000000000000003,Switch ID_of:0000000000000004,Switch ID_of:0000000000000005,Switch ID_of:0000000000000006,Switch ID_of:0000000000000007,Switch ID_of:0000000000000008,Switch ID_of:0000000000000009,Switch ID_of:000000000000000a,Switch ID_of:000000000000000b,Switch ID_of:000000000000000c,Port Number_Port#:2,Port Number_Port#:3,Port Number_Port#:4
32766,80734,29548906,10669358,80682,166,5061,273634,273634,5061,5,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32767,427,6330286,19848,151,166,4,556,556,4,5,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32768,80277,4349802,19848,151,166,5061,273634,556,4,5,3,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32769,257,27116,12633178,588,166,41,3274,2233163,66,5,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32770,151,19848,4349802,80277,166,4,556,273634,5061,5,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32771,600,12633650,19774,150,166,66,2233163,556,4,5,3,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32772,256,27042,4349728,80276,166,41,3274,273634,5061,5,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32773,80280,16934760,19228,137,166,5061,273634,556,4,5,2,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32774,151,19926,6330403,429,166,4,560,3274,41,5,3,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32775,686,12630178,18946592,904,176,62,2232589,2867,37,5,1,502,8011,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32776,361,12607887,35310,368,176,0,0,280,2,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32777,1109,18960576,12650871,841,176,37,2865,280,2,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32778,84347,17154876,17248364,86016,176,5389,291176,2523767,5451,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32779,187,6304507,28012,262,176,0,0,280,2,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32780,123,8639,6324175,330,176,0,0,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32781,155,20566,6331066,426,176,2,278,280,2,5,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32782,435,6331237,20766,157,176,2,278,280,2,5,5,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32783,85548,4623342,17154998,84346,176,5387,290898,291178,5389,5,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32784,157,20766,20724,156,176,2,280,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32785,334,23089,18931062,680,176,0,0,278,2,5,1,0,6303305,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32786,399,6319013,12634581,607,176,0,0,278,2,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32787,506,12627626,42450,470,176,2,278,278,2,5,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32788,781,18937985,27950,263,176,2,278,278,2,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32789,326,6323899,20494,151,176,2,278,278,2,4,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32790,263,27950,18937985,781,176,2,278,278,2,4,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32791,594,12634012,27950,263,176,2,278,278,2,4,3,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32792,227,15740,12628399,517,176,0,0,278,2,5,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32793,718,25215309,51547,606,176,0,0,278,2,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32794,85884,17241219,10944793,85840,176,5424,293763,2523765,5451,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32795,86249,17264517,29848723,86245,176,5451,2523765,293763,5424,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32796,86008,29822497,10954029,85951,176,5422,293485,2523765,5451,5,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32797,85840,10944793,17241219,85884,176,5451,2523765,293763,5424,5,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32798,152,20472,20346,149,176,2,278,278,2,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32799,86522,36159235,6340710,574,176,5424,293763,278,2,5,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32800,565,6340300,18953067,999,176,2,278,2865,37,5,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32801,156,20608,12634484,606,176,2,278,278,2,5,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32802,999,18953067,6340300,565,176,37,2865,278,2,5,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0
32803,426,6331066,20566,155,176,2,280,278,2,5,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32804,86245,29848723,17264517,86249,176,5424,293763,2523765,5451,5,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32805,433,6331120,20682,157,176,2,278,278,2,5,2,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32806,85844,10944961,20682,157,176,5451,2523765,278,2,5,3,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32807,263,27950,12634012,594,176,2,278,278,2,5,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32808,157,20682,10944961,85844,176,2,278,2523765,5451,5,2,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32809,606,12634484,20608,156,176,2,278,278,2,5,3,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32810,262,27876,10944887,85843,176,2,278,2523765,5451,5,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32811,85673,17226492,20062,143,176,5389,291176,278,2,5,2,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32812,157,20766,6331237,435,176,2,280,278,2,5,3,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32813,686,12630178,18947474,911,186,0,0,280,2,5,1,0,8011,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32814,361,12607887,36192,375,186,0,0,280,2,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32815,1116,18961452,12651711,847,186,2,278,280,2,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32816,89395,17427966,17521460,91064,186,5043,272492,272494,5043,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32817,187,6304507,28894,269,186,0,0,280,2,5,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32818,123,8639,6325057,337,186,0,0,280,2,5,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32819,162,21442,6331906,432,186,2,278,280,2,5,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32820,442,6332113,21648,164,186,2,278,280,2,5,5,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32821,90589,4895556,17428094,89394,186,5041,272214,272494,5043,5,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32822,166,21928,21606,163,186,4,560,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32823,435,30028,25235365,861,186,33,2455,2364137,67,5,1,630335,6303353,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32824,574,12622482,12642354,714,186,65,2363859,2733,35,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32825,512,12628460,43326,477,186,2,278,278,2,5,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32826,788,18938861,28826,270,186,2,278,278,2,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32827,333,6324775,21328,157,186,2,278,278,2,5,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32828,270,28826,18938861,788,186,2,278,278,2,5,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32829,600,12634846,28826,270,186,2,278,278,2,5,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32830,227,15740,12629275,524,186,0,0,278,2,5,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32831,718,25215309,52423,613,186,0,0,278,2,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32832,90932,17514309,11217841,90887,186,5043,272492,272492,5043,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32833,91296,17537565,30121813,91293,186,5043,272492,272492,5043,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32834,91049,30094711,11227119,90999,186,5041,272214,272492,5043,4,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32835,90887,11217841,17514309,90932,186,5043,272492,272492,5043,4,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32836,159,21348,21180,155,186,2,278,278,2,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32837,91570,36432325,6341586,581,186,5043,272492,278,2,5,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32838,571,6341134,18953943,1006,186,2,278,278,2,5,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32839,163,21484,12635360,613,186,2,278,278,2,5,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32840,1008,18954221,6341134,571,186,4,556,278,2,5,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
32841,434,6332186,21442,162,186,4,560,278,2,5,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32842,91293,30121813,17537565,91296,186,5043,272492,272492,5043,5,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32843,440,6331996,21558,164,186,2,278,278,2,5,2,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32844,90892,11218051,21558,164,186,5043,272492,278,2,5,3,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32845,270,28826,12634846,600,186,2,278,278,2,5,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32846,164,21558,11218051,90892,186,2,278,272492,5043,5,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32847,613,12635360,21484,163,186,2,278,278,2,5,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32848,269,28752,11217977,90891,186,2,278,272492,5043,5,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32849,90723,17499860,20896,149,186,5045,272770,278,2,5,2,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32850,166,21928,6332113,442,186,4,560,278,2,5,3,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32851,686,12630178,18948636,920,196,0,0,560,4,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32852,361,12607887,37354,384,196,0,0,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32853,1125,18962606,12652831,855,196,4,556,560,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32854,94505,17704562,17798064,96174,196,3331,180214,180164,3330,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32855,187,6304507,30056,278,196,0,0,560,4,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32856,232,16106,12629646,520,196,35,2587,2364419,69,5,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32857,171,22596,6340493,549,196,4,556,3147,39,5,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32858,625,12636694,22810,173,196,69,2364415,560,4,5,5,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32859,95690,5170998,17704698,94504,196,1460,78840,79400,1464,5,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32860,173,22810,22768,172,196,4,560,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32861,435,30028,25236519,870,196,0,0,556,4,5,1,0,6303353,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32862,749,18925951,12650933,831,196,65,2363859,3143,39,5,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32863,520,12629572,44480,486,196,4,556,556,4,5,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32864,906,18947482,6333407,453,196,39,3143,2364415,69,5,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32865,342,6325929,22440,165,196,4,556,556,4,5,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32866,453,6333407,18947482,906,196,69,2364415,3143,39,5,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32867,717,12643425,6333407,453,196,39,3143,2364415,69,5,3,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32868,227,15740,12630429,533,196,0,0,556,4,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32869,718,25215309,53577,622,196,0,0,556,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32870,96042,17790905,11494395,95996,196,4,556,556,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32871,96405,17814119,30398409,96403,196,4,556,556,4,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32872,96150,30370153,11503715,96109,196,1198,64692,65248,1202,5,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32873,95996,11494395,17790905,96042,196,1202,65248,65248,1202,5,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32874,168,22502,22292,163,196,4,556,556,4,5,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32875,96680,36708921,6342740,590,196,3582,193768,556,4,5,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32876,579,6342246,18955097,1015,196,4,556,556,4,5,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32877,172,22638,12643981,731,196,4,556,3077,38,5,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32878,1015,18955097,6342246,579,196,4,556,556,4,5,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
32879,549,6340493,22596,171,196,38,3081,556,4,5,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32880,96403,30398409,17814119,96405,196,1380,74860,74860,1380,5,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32881,449,6333150,22712,173,196,4,556,556,4,5,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32882,96002,11494647,22712,173,196,1378,74752,556,4,5,3,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32883,453,6333407,12643425,717,196,69,2364415,3143,39,5,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32884,173,22712,11494647,96002,196,4,556,83824,1546,5,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32885,731,12643981,22638,172,196,39,3143,556,4,5,3,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32886,452,6333333,11494573,96001,196,69,2364415,176974,3271,5,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32887,95831,17776178,22008,157,196,3270,176920,556,4,5,2,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32888,173,22810,12636694,625,196,4,560,2364415,69,5,3,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32889,789,12637249,25252896,1100,206,37,2719,2364436,69,5,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32890,361,12607887,38236,391,206,0,0,560,4,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32891,1305,25266860,12653671,861,206,69,2364432,560,4,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32892,99575,17978828,18079407,101347,206,5,598,3321,42,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32893,187,6304507,30938,285,206,0,0,560,4,5,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32894,406,6319526,12637557,629,206,65,2363876,3279,41,5,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32895,177,23430,12644753,729,206,4,556,2364436,69,5,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32896,735,12644641,23692,180,206,41,3275,560,4,5,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32897,100753,5444388,17978970,99574,206,1,42,602,5,5,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32898,180,23692,23650,179,206,4,560,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32899,435,30028,25237395,877,206,0,0,556,4,5,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32900,749,18925951,12651809,838,206,0,0,556,4,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32901,527,12630448,45314,492,206,4,556,556,4,5,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32902,913,18948358,6334283,460,206,4,556,556,4,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32903,348,6326763,23316,172,206,4,556,556,4,5,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32904,460,6334283,18948358,913,206,4,556,556,4,5,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32905,723,12644259,6334283,460,206,4,556,556,4,5,3,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32906,227,15740,12631305,540,206,0,0,556,4,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32907,718,25215309,54453,629,206,0,0,556,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32908,101111,18065129,11768661,101066,206,5,598,598,5,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32909,101474,18088343,30672675,101473,206,5,598,598,5,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32910,101213,30643543,11777981,101179,206,1,42,598,5,5,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32911,101066,11768661,18065129,101111,206,5,598,598,5,5,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32912,174,23336,23168,170,206,4,556,556,4,5,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32913,101750,36983187,6343616,597,206,5,598,556,4,5,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32914,586,6343122,18955931,1021,206,4,556,556,4,5,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32915,179,23514,12644857,738,206,4,556,556,4,5,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32916,1021,18955931,6343122,586,206,4,556,556,4,5,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0
32917,729,12644753,23430,177,206,69,2364436,556,4,5,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32918,101473,30672675,18088343,101474,206,5,598,598,5,5,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32919,456,6334026,23588,180,206,4,556,556,4,5,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32920,101072,11768913,23588,180,206,5,598,556,4,5,3,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32921,460,6334283,12644259,723,206,4,556,556,4,5,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32922,180,23588,11768913,101072,206,4,556,598,5,5,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32923,738,12644857,23514,179,206,4,556,556,4,5,3,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32924,459,6334209,11768839,101071,206,4,556,598,5,5,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32925,100901,18050444,22842,163,206,5,598,556,4,5,2,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32926,180,23692,12644641,735,206,4,560,3275,41,5,3,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32927,789,12637249,25253778,1107,216,0,0,280,2,5,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32928,362,12607957,39118,398,216,0,0,280,2,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32929,1312,25267736,12654511,867,216,2,278,280,2,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32930,104783,18260546,18361131,106555,216,3,320,322,3,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32931,187,6304507,31820,292,216,0,0,280,2,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32932,406,6319526,12638439,636,216,0,0,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32933,184,24306,12645593,735,216,2,278,280,2,5,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32934,742,12645517,24574,187,216,2,278,280,2,5,5,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32935,105954,5725230,18260694,104782,216,1,42,322,3,5,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32936,187,24574,24532,186,216,2,280,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32937,610,6333497,25245498,989,216,65,2363859,2997,39,5,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32938,749,18925951,12652685,845,216,0,0,278,2,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32939,533,12631282,6349617,673,216,2,278,2364137,67,5,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32940,1026,18956503,6335159,467,216,39,2997,278,2,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32941,461,6334908,24150,178,216,39,2997,278,2,5,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32942,467,6335159,18956503,1026,216,2,278,2997,39,5,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32943,729,12645093,6335159,467,216,2,278,278,2,5,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32944,333,23009,18935608,721,216,37,2719,2364137,67,5,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32945,718,25215309,55329,636,216,0,0,278,2,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32946,106493,24650274,12050337,106273,216,68,2364179,320,3,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32947,106681,18370019,30954393,106681,216,3,320,320,3,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32948,106414,30924385,12059699,106387,216,1,42,320,3,5,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32949,106273,12050337,24650274,106493,216,3,320,2364179,68,5,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32950,181,24212,24002,176,216,2,278,278,2,5,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32951,106958,37264905,6344492,604,216,3,320,278,2,5,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32952,592,6343956,18956807,1028,216,2,278,278,2,5,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32953,186,24390,12645733,745,216,2,278,278,2,5,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32954,1028,18956807,6343956,592,216,2,278,278,2,5,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
32955,735,12645593,24306,184,216,2,280,278,2,5,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32956,106681,30954393,18370019,106681,216,3,320,320,3,4,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32957,463,6334902,24464,187,216,2,278,278,2,4,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32958,106280,12050631,24464,187,216,3,320,278,2,4,3,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32959,467,6335159,12645093,729,216,2,278,278,2,5,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32960,187,24464,12050631,106280,216,2,278,320,3,5,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32961,745,12645733,24390,186,216,2,278,278,2,5,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32962,466,6335085,12050557,106279,216,2,278,320,3,5,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32963,106109,18332162,23676,169,216,3,320,278,2,5,2,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32964,187,24574,12645517,742,216,2,280,278,2,5,3,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32965,789,12637249,25254618,1113,226,0,0,280,2,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32966,362,12607957,39958,404,226,0,0,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32967,1318,25268570,12655351,873,226,2,278,280,2,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32968,110199,18553520,18654111,111971,226,2,278,280,2,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32969,187,6304507,32660,298,226,0,0,280,2,5,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32970,406,6319526,12639279,642,226,0,0,280,2,5,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32971,190,25140,12646433,741,226,2,278,280,2,5,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32972,749,12646421,25414,193,226,3,348,280,2,5,5,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32973,111364,6017370,18553674,110198,226,0,0,280,2,5,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32974,193,25414,25372,192,226,2,280,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32975,718,6340922,31549693,1168,226,36,2653,2495407,70,5,1,631051,6310514,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32976,749,18925951,12653519,851,226,0,0,278,2,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32977,539,12632116,6357876,787,226,2,278,2931,38,5,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32978,1205,25260698,6335993,473,226,70,2495407,278,2,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
